mass,width,length_cm,wavelength,bounciness,recoil,condensation,distance,target,location_Belgium,location_China,location_France,location_Germany,location_India,location_Italy,location_Japan,location_Russia,location_South Korea,location_United Kingdom,location_United States,surface_bumpy,surface_flat,surface_matte,surface_shiny,surface_spiky
438,83,166,409,52.96,69.18,29.6,35.14,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
524,121,151,684,83.56,38.45,73.81,32.14,widget4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
557,151,131,400,51.64,54.69,45.28,53.47,widget6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
663,121,141,664,63.11,45.94,72.81,23.81,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,194,98,597,75.4,68.08,79.8,34.72,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
562,149,130,531,67.92,50.31,66.31,40.56,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
462,108,150,661,38.3,46.05,19.11,39.92,widget1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
514,155,153,660,35.78,48.8,36.25,42.61,widget1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
560,135,141,619,41.2,64.65,55.92,44.27,widget6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
396,129,125,729,50.18,44.29,43.62,38.52,widget1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
489,112,118,436,28.11,22.66,31.23,40.35,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,121,134,745,50.31,44.02,40.77,48.16,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
622,147,127,684,84.34,21.58,60.13,31.58,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463,119,129,616,23.59,34.97,53.05,50.35,widget1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
377,106,150,510,30.76,58.88,71.03,53.99,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
499,117,130,514,39.08,47.7,41.57,50.24,widget6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
333,156,128,513,38.56,18.58,70.51,46.08,widget2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
683,93,122.567045,599,67.62,78.34,55.6,32.02,widget4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
493,89,173,798,50.28,52.91,55.88,40.99,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
209,143,97,627,65.35,41.68,63.72,34.64,widget5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
529,156,103,572,52.57,42.61,64.87,20.14,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
510,144,101,406,49.97,25.09,27.01,36.29,widget3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
469,140,153,426,45.35,60.49,33.86,49.36,widget6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
641,170,88,495,65.41,33.14,84.71,39.74,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
546,116,153,589,40.69,55.04,48.63,53.25,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,169,125,521,66.92,47.2,71.9,38.91,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,114,156,557,47.14,60.14,26.4,38.36,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
564,97,126,647,28.66,71.65,64.47,48.44,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
647,104,101,511,62.74,60.98,69.45,17.3,widget4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
655,95,139,593,24.95,67.8,21.77,48.2,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
649,187,133,528,83.62,42.28,74.2,28.93,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
538,123,153,520,65.47,37.94,50.46,25.85,widget4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,114,148,754,36.77,44.31,47.5,51.23,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,157,125,550,51.37,56.17,66.8,35.23,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
388,161,127,702,57.88,32.87,72.32,36.78,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371,202,129,425,56.69,32.2,55.47,40.32,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
371,84,147,345,32.35,87.81,35.47,52.66,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
584,171,138,615,77.08,40.12,45.51,34.83,widget2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,148,87,468,55.96,40.86,63.32,13.68,widget5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
324,122,92,602,67.81,48.18,81.13,29.65,widget5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
536,151,80,653,82.74,50.13,23.39,47.89,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
438,103,122.567045,648,45.59,47.93,45.77,51.06,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
520,164,141,587,59.12,24.73,53.4,42.82,widget2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,143,160,424,21.62,53.11,57.77,55.48,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
658,113,145,680,26.03,60.69,30.91,29.77,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
545,210,126,433,77.73,53.56,69.12,28.2,widget2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
304,136,70,591,28.9,35.15,57.41,31.18,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
280,149,70,687,70.47,42.34,26.78,44.78,widget3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
428,95,103,570,80.97,51.13,33.44,44.6,widget3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,72,134,530,55.77,48.41,35.38,50.87,widget1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
600,143,80,560,46.26,48.58,13.23,42.53,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
468,137,96,503,37.52,50.19,49.16,37.2,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
344,107,157,309,39.27,77.98,39.96,46.69,widget7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
620,72,97,562,68.72,46.05,60.39,40.45,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
354,154,153,498,18.06,49.3,48.97,42.52,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,132,167,566,32.9,51.88,22.65,50.45,widget7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
330,109,144,609,80.43,54.9,79.83,21.41,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
532,145,143,604,24.43,42.97,48.08,49.29,widget1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
494,113,111,725,63.46,50.72,48.93,25.93,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
440,136,106,672,78.21,61.85,74.62,22.08,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
420,158,96,508,46.6,21.13,74.25,45.26,widget2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529,141,86,339,51.31,24.38,69.63,26.02,widget5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
560,127,82,550,50.68,32.55,30.75,42.23,widget3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
453,121,123,551,17.11,52.89,29.77,48.07,widget6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,137,139,538,22.49,62.75,38.79,41.41,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
323,137,134,685,42.69,51.52,69.33,63.6,widget6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,149,144,751,88.26,70.28,70.3,18.61,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,126,137,352,42.06,65.56,62.15,54.88,widget6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
537,154,74,578,73.94,67.04,45.52,38.93,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
284,120,84,441,76.84,9.71,51.34,35.84,widget5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
488,64,122.567045,613,53.06,42.95,71.07,24.79,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
582,131,92,862,62.66,47.45,45.01,27.18,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566,121,143,578,52.03,79.75,46.64,58.19,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697,125,144,549,64.83,50.34,55.62,27.21,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
585,100,121,521,66.45,35.58,56.18,31.41,widget4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
373,158,153,521,45.03,34.73,33.17,45.55,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
384,105,79,609,51.79,33.66,25.27,42.92,widget3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
152,143,147,467,28.12,62.39,52.85,48,widget7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,126,102,427,42.18,44,51.99,25.02,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
400,132,105,381,48.86,24.43,45.55,24.74,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
518,167,128,506,68.55,43.89,63.57,33.39,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
467,121,135,455,33.26,53.27,31.21,43.56,widget7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
551,100,128,580,30.55,54.52,43.82,38.5,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,169,62,405,46.85,53.19,43.65,50.08,widget3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388,106,163,447,42.11,60.6,51.56,48.36,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715,144,94,547,53.74,61.44,42.02,57.97,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
761,140,141,510,54.29,53.57,65.93,35.45,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651,117,94,325,44.65,38.54,33.14,58.45,widget3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
464,146,130,431,81.94,26.13,59.9,28.23,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616,129,90,527,64.54,31.82,42.58,35.23,widget3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,105,164,650,44.05,50.11,48.62,47.59,widget7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
438,117,135,534,48.27,60.1,33.27,41.8,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
313,137,134,323,59.45,68.29,48.72,46.37,widget6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
229,146,90,383,28.78,48.84,64.14,18.92,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
338,139,140,666,36.86,62.72,47.49,53.25,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
424,122,114,638,72.1,68.49,72.36,24.78,widget4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
224,130,164,630,44.91,68.23,25.58,49.13,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
594,136,175,631,46.06,46.51,25.53,53.2,widget7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
456,178,88,656,80.3,53.13,67.64,39.95,widget2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,138,173,524,49.31,54.37,18.99,42.48,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
415,180,100,597,46.96,23.34,59.9,31.65,widget2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
575,121,110,350,46.61,17.74,63.89,20.15,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
321,199,104,473,70.76,42.99,72.67,32.92,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
712,145,89,677,61.66,69.57,31.7,45.91,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
712,182,123,677,73.56,17.51,78.14,43.26,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
473,123,134,622,34.95,42.26,47.49,55.53,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,126,89,598,82.72,31.39,35.56,48.28,widget3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
381,136,130,470,61.06,57.41,59.07,51.39,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
438,154,152,467,43.77,78.3,51.32,46.08,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
482,161,113,524,61.67,24.48,90.99,43.23,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
135,115,122.567045,477,53.91,58.47,14.77,44.69,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
464,111,137,676,38.16,82.55,50.99,57.62,widget6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
431,160,86,565,43.03,49.1,51.71,27.18,widget5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
515,147,82,350,56.5,60.2,34.62,31.33,widget3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
508,151,148,379,33.59,52.75,43.36,52.37,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
505,150,112,585,64.71,39.62,73.85,28.03,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,190,91,501,41.06,24.95,52.44,27.27,widget5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
402,104,109,463,53.01,42.53,76.42,28.79,widget4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,149,122.567045,625,43.06,78.86,60.25,54.51,widget6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,115,134,526,67.19,60.83,77.83,15.67,widget4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
288,158,182,689,34.84,82.58,44.48,48.06,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
438,83,184,687,68.35,43.39,38.59,45.05,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
392,125,145,623,51.1,47.25,41,43.2,widget1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,132,73,520,65.56,17.41,75.15,22.58,widget5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
451,127,62,544,62.07,38.79,21.81,45.93,widget3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
510,115,141,618,41.05,36.24,37.98,53.76,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
428,121,146,667,45.11,68.63,47.18,56.16,widget6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
427,119,138,722,58.36,40.18,74.26,29.6,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
577,169,83,698,61.82,47.61,37,43.41,widget3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
364,114,137,581,26.95,66.89,65.35,42.19,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
655,82,151,501,30.59,58.91,47.97,41.65,widget1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,184,117,562,42.73,37.05,59.92,37.81,widget2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
320,143,160,544,16.54,66.05,29.88,35.21,widget7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
584,131,86,417,71.65,39.95,40.85,50.17,widget3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
196,164,93,570,57.87,38.75,48.94,33.83,widget5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
629,54,122,843,79.86,53.92,68.54,34.68,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
502,120,138,753,34.02,54.62,32.46,38.18,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
257,161,122.567045,479,71.44,41.68,70.64,27.62,widget5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
614,133,77,437,49.49,38.17,33.16,38.85,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
555,96,144,726,41.32,51.56,54.2,47.09,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
524,151,169,661,61.39,68.57,62.44,52.66,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
442,80,154,723,27.54,52.11,58.66,53.52,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,202,68,481,64.48,61.65,23.61,38.65,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
459,120,144,600,46.82,55.06,23.15,56.47,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381,170,118,524,60.4,63.22,74.96,39.75,widget2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
376,86,122.567045,460,38.02,58.16,31.82,48.96,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,150,174,410,31.81,68.99,38.71,45.11,widget7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
534,109,171,649,24.36,55.9,41.27,39.67,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
386,146,146,331,59.69,59.06,63.88,42.79,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
537,149,84,594,57.29,46.29,30.3,53.64,widget3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
352,211,122,715,54.57,29.78,60.96,31.08,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
483,135,56,559,50.2,41.42,35.27,47.2,widget3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
572,130,122.567045,691,39.6,55.98,54.22,54.01,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
541,155,134,640,67.06,56,57.92,48.31,widget6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
384,177,116,521,39.54,35.7,69.99,43.05,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
281,181,103,500,33.4,35.06,81.54,28.32,widget5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
437,140,166,583,52.41,73.15,65.43,50.87,widget6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
332,130,159,494,46.67,48.41,47.35,53.52,widget6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
404,100,136,493,27.36,38.12,18.05,41.51,widget1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
373,103,138,439,54.59,34.08,65.75,19.74,widget4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,101,148,463,39.67,68.22,22.32,34.51,widget7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
374,130,145,634,39.92,73.52,47.33,59.66,widget6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
570,203,135,643,63.12,34.86,52.83,41.98,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
287,128,138,727,31.86,71.09,65.08,53.23,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
238,103,122,576,43.52,69.39,46.56,44.63,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433,166,140,580,20.01,73.97,48.52,57.18,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
429,123,137,679,45.41,35.74,59.8,44.83,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
443,207,140,548,59.45,48.61,62.06,35.93,widget2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,161,107,545,58.88,20.11,50.88,34.67,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
433,95,113,501,54.42,43.39,28.1,36.2,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
599,154,90,586,53.09,56.57,36.74,37.6,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
209,155,72,320,42.94,13.2,56.13,29.49,widget5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
403,165,134,563,50.22,27.98,62.96,21.03,widget2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
569,130,117,457,45.87,55.98,60.15,52.11,widget6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
345,175,90,436,40.04,25.17,65.93,12.46,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
646,187,72,555,61.01,54.73,25.9,47.99,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
287,124,122.567045,555,69.79,45.37,58.31,36.5,widget5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
649,122,130,598,50.09,70.88,59.31,16.21,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566,135,99,664,62.24,54.49,31.56,47.64,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
280,121,188,686,48.14,71.51,45.58,38.1,widget7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
487,186,142,525,56.61,46.87,56.5,30.98,widget2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
352,131,138,580,67.54,73.44,66.57,51.95,widget6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,89,108,684,63.76,75.91,56.33,14.46,widget4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
503,141,163,498,43.07,57.89,47.3,43.5,widget7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
458,119,122.567045,625,57.74,52.09,42.45,49.84,widget3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
408,147,153,718,31.68,53.82,48.8,60.49,widget7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
676,126,130,486,16.49,47.36,46.77,45.74,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
605,132,147,729,25.7,39.24,30.22,54.13,widget1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
640,76,132,645,49.53,41.49,35.79,36.92,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,145,137,581,33.25,37.56,43.69,35.12,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
285,144,146,440,57.95,62.21,63.49,43.48,widget6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
476,134,133,753,60.51,49.05,62.21,26.26,widget4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
342,121,156,495,57.96,49.89,52.81,43.84,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
428,142,87,657,56.38,56.64,21.84,42.99,widget3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
295,132,101,251,52.8,46.2,76.56,30.59,widget5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
257,156,84,353,50.56,10.81,74.48,29.13,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
371,205,124,458,72.11,32.49,42.86,35.89,widget2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
291,89,111,521,47.05,57.48,47.8,41.74,widget1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
590,137,63,597,75.12,56.19,19.64,50.52,widget3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
482,88,150,483,53.46,44.27,59.03,48.88,widget1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
299,132,122,395,48.08,79.27,66.23,53.96,widget6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
353,146,110,562,50.47,13.32,72.1,18.78,widget5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
512,95,137,527,49.53,45.31,25.11,42.99,widget1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
397,98,135,730,29.17,37.3,34.33,51.65,widget1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
360,204,96,631,73.03,27.58,39.2,39.94,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
532,92,149,536,63.78,34.11,61.94,16.14,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460,166,76,513,60.89,52.33,43.09,58.19,widget3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
296,80,148,494,60.58,54.82,54.49,45.35,widget6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
501,163,121,427,62.66,36.26,65.08,44.48,widget2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
507,94,126,576,62.28,47.48,66.22,26.67,widget4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,121,97,543,58.94,53.18,29.19,40.03,widget3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
382,97,138,702,52.06,47.18,37.85,57.2,widget1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420,169,92,473,73.64,41.71,32.15,52.78,widget3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
624,138,140,528,43.74,37.79,47.44,42.74,widget1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
488,112,135,646,65.11,45.15,63.05,20.56,widget4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
263,132,122.567045,474,50.78,68.22,42.34,36.47,widget7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,118,166,528,39.19,67.35,41.41,58.46,widget7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
351,122,86,456,78.66,50.07,36.32,47.64,widget3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,140,134,578,63.81,49.72,53.37,48.55,widget6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
500,156,160,521,52.59,37.44,38.07,52.84,widget1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
233,199,122.567045,588,43.08,40.31,47.75,39.51,widget2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
396,154,133,561,41.04,54.14,63,55.64,widget6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,136,146,664,33.59,53.57,30.12,39.9,widget7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
492,202,119,506,73.99,49.38,79.32,27.69,widget2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,141,137,466,32.66,52.81,46.02,61.23,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
411,157,131,484,54.06,49.46,73.71,39.33,widget2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
602,108,89,557,64.73,39.05,35.56,57,widget3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
398,127,153,439,28.6,59.24,55.7,43.72,widget6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
420,128,89,537,54.27,49.68,53.58,36.85,widget5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
494,112,125,796,82.1,49.67,84.27,28.19,widget4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
